,datetime,avg_price,volume,day_before,yn_before,lank
0,2020-01-13,10.2,10,0.0,-,0.0
1,2020-01-14,9.9,8,-0.3,▼,-1.0
2,2020-01-15,9.7,7,-0.2,▼,-2.0
3,2020-01-16,9.4,13,-0.3,▼,-3.0
4,2020-01-17,9.6,9,0.2,▲,-2.0
5,2020-01-18,9.8,16,0.2,▲,-1.0
6,2020-01-19,9.8,17,0.0,-,-1.0
7,2020-01-20,10.6,15,0.8,▲,0.0
8,2020-01-21,10.7,15,0.1,▲,1.0
9,2020-01-22,11.2,21,0.5,▲,2.0
10,2020-01-23,11.0,25,-0.2,▼,1.0
11,2020-01-24,11.3,12,0.3,▲,2.0
12,2020-01-25,10.7,12,-0.6,▼,1.0
13,2020-01-26,10.7,15,0.0,-,1.0
14,2020-01-27,10.7,14,0.0,-,1.0
15,2020-01-28,11.4,14,0.7,▲,2.0
16,2020-01-29,11.2,4,-0.2,▼,1.0
17,2020-01-30,11.1,13,-0.1,▼,0.0
18,2020-01-31,11.1,14,0.0,-,0.0
19,2020-02-01,11.0,18,-0.1,▼,-1.0
20,2020-02-02,10.1,15,-0.9,▼,-2.0
21,2020-02-03,9.9,8,-0.2,▼,-3.0
22,2020-02-04,10.5,20,0.6,▲,-2.0
23,2020-02-05,10.5,9,0.0,-,-2.0
24,2020-02-06,10.1,5,-0.4,▼,-3.0
25,2020-02-07,10.2,4,0.1,▲,-2.0
26,2020-02-08,10.2,16,0.0,-,-2.0
27,2020-02-09,9.8,8,-0.4,▼,-3.0
28,2020-02-10,10.1,13,0.3,▲,-2.0
29,2020-02-11,10.1,9,0.0,-,-2.0
30,2020-02-12,10.3,11,0.2,▲,-1.0
31,2020-02-13,10.3,11,0.0,-,-1.0
32,2020-02-14,10.2,16,-0.1,▼,-2.0
33,2020-02-15,10.7,27,0.5,▲,-1.0
34,2020-02-16,11.1,22,0.4,▲,0.0
35,2020-02-17,11.4,24,0.3,▲,1.0
36,2020-02-18,12.5,16,1.1,▲,2.0
37,2020-02-19,13.5,13,1.0,▲,3.0
38,2020-02-20,13.3,11,-0.2,▼,2.0
39,2020-02-21,13.8,10,0.5,▲,3.0
40,2020-02-22,14.9,25,1.1,▲,4.0
41,2020-02-23,14.7,14,-0.2,▼,3.0
42,2020-02-24,14.7,13,0.0,-,3.0
43,2020-02-25,15.1,14,0.4,▲,4.0
44,2020-02-26,15.3,12,0.2,▲,5.0
45,2020-02-27,14.7,16,-0.6,▼,4.0
46,2020-02-28,14.8,7,0.1,▲,5.0
47,2020-02-29,14.7,16,-0.1,▼,4.0
48,2020-03-01,14.9,8,0.2,▲,5.0
49,2020-03-02,14.9,8,0.0,-,5.0
50,2020-03-03,15.0,14,0.1,▲,6.0
51,2020-03-04,15.1,10,0.1,▲,7.0
52,2020-03-05,14.8,13,-0.3,▼,6.0
53,2020-03-06,14.4,14,-0.4,▼,5.0
54,2020-03-07,14.4,31,0.0,-,5.0
55,2020-03-08,14.1,19,-0.3,▼,4.0
56,2020-03-09,13.8,8,-0.3,▼,3.0
57,2020-03-10,14.2,14,0.4,▲,4.0
58,2020-03-11,14.0,10,-0.2,▼,3.0
59,2020-03-12,14.0,18,0.0,-,3.0
60,2020-03-13,13.6,13,-0.4,▼,2.0
61,2020-03-14,13.7,5,0.1,▲,3.0
62,2020-03-15,13.2,18,-0.5,▼,2.0
63,2020-03-16,13.1,22,-0.1,▼,1.0
64,2020-03-17,12.7,23,-0.4,▼,0.0
65,2020-03-18,12.6,14,-0.1,▼,-1.0
66,2020-03-19,12.7,21,0.1,▲,0.0
67,2020-03-20,13.1,11,0.4,▲,1.0
68,2020-03-21,12.6,13,-0.5,▼,0.0
69,2020-03-22,12.4,13,-0.2,▼,-1.0
70,2020-03-23,12.2,11,-0.2,▼,-2.0
71,2020-03-24,11.7,16,-0.5,▼,-3.0
72,2020-03-25,10.8,11,-0.9,▼,-4.0
73,2020-03-26,11.6,15,0.8,▲,-3.0
74,2020-03-27,11.5,18,-0.1,▼,-4.0
75,2020-03-28,12.2,34,0.7,▲,-3.0
76,2020-03-29,12.3,14,0.1,▲,-2.0
77,2020-03-30,13.0,14,0.7,▲,-1.0
78,2020-03-31,12.2,13,-0.8,▼,-2.0
79,2020-04-01,12.7,22,0.5,▲,-1.0
80,2020-04-02,12.7,16,0.0,-,-1.0
81,2020-04-03,13.0,20,0.3,▲,0.0
82,2020-04-04,13.3,28,0.3,▲,1.0
83,2020-04-05,14.2,23,0.9,▲,2.0
84,2020-04-06,14.1,17,-0.1,▼,1.0
85,2020-04-07,14.3,12,0.2,▲,2.0
86,2020-04-08,13.8,21,-0.5,▼,1.0
87,2020-04-09,13.8,22,0.0,-,1.0
88,2020-04-10,13.6,21,-0.2,▼,0.0
89,2020-04-11,13.6,29,0.0,-,0.0
90,2020-04-12,13.0,33,-0.6,▼,-1.0
91,2020-04-13,13.2,20,0.2,▲,0.0
92,2020-04-14,12.2,19,-1.0,▼,-1.0
