,datetime,avg_price,volume,day_before,yn_before,lank
0,2020-01-13,164.6,39,0.0,-,0.0
1,2020-01-14,165.4,25,0.8,▲,1.0
2,2020-01-15,165.9,38,0.5,▲,2.0
3,2020-01-16,166.7,28,0.8,▲,3.0
4,2020-01-17,167.2,52,0.5,▲,4.0
5,2020-01-18,166.2,54,-1.0,▼,3.0
6,2020-01-19,165.7,44,-0.5,▼,2.0
7,2020-01-20,165.7,45,0.0,-,2.0
8,2020-01-21,165.8,48,0.1,▲,3.0
9,2020-01-22,164.5,38,-1.3,▼,2.0
10,2020-01-23,165.5,29,1.0,▲,3.0
11,2020-01-24,165.2,43,-0.3,▼,2.0
12,2020-01-25,165.2,55,0.0,-,2.0
13,2020-01-26,164.2,40,-1.0,▼,1.0
14,2020-01-27,165.5,25,1.3,▲,2.0
15,2020-01-28,165.5,31,0.0,-,2.0
16,2020-01-29,166.2,20,0.7,▲,3.0
17,2020-01-30,167.2,30,1.0,▲,4.0
18,2020-01-31,168.1,40,0.9,▲,5.0
19,2020-02-01,168.6,52,0.5,▲,6.0
20,2020-02-02,168.8,42,0.2,▲,7.0
21,2020-02-03,170.1,49,1.3,▲,8.0
22,2020-02-04,170.1,70,0.0,-,8.0
23,2020-02-05,170.7,58,0.6,▲,9.0
24,2020-02-06,171.7,58,1.0,▲,10.0
25,2020-02-07,172.5,63,0.8,▲,11.0
26,2020-02-08,173.2,51,0.7,▲,12.0
27,2020-02-09,173.7,62,0.5,▲,13.0
28,2020-02-10,175.7,35,2.0,▲,14.0
29,2020-02-11,176.6,42,0.9,▲,15.0
30,2020-02-12,178.3,41,1.7,▲,16.0
31,2020-02-13,178.9,67,0.6,▲,17.0
32,2020-02-14,180.1,52,1.2,▲,18.0
33,2020-02-15,179.1,68,-1.0,▼,17.0
34,2020-02-16,177.7,103,-1.4,▼,16.0
35,2020-02-17,176.0,48,-1.7,▼,15.0
36,2020-02-18,175.2,56,-0.8,▼,14.0
37,2020-02-19,174.9,48,-0.3,▼,13.0
38,2020-02-20,174.8,34,-0.1,▼,12.0
39,2020-02-21,176.3,38,1.5,▲,13.0
40,2020-02-22,177.8,62,1.5,▲,14.0
41,2020-02-23,178.9,38,1.1,▲,15.0
42,2020-02-24,179.5,45,0.6,▲,16.0
43,2020-02-25,180.6,24,1.1,▲,17.0
44,2020-02-26,180.1,22,-0.5,▼,16.0
45,2020-02-27,180.1,30,0.0,-,16.0
46,2020-02-28,178.5,34,-1.6,▼,15.0
47,2020-02-29,178.3,29,-0.2,▼,14.0
48,2020-03-01,178.3,37,0.0,-,14.0
49,2020-03-02,178.7,28,0.4,▲,15.0
50,2020-03-03,180.0,57,1.3,▲,16.0
51,2020-03-04,182.0,35,2.0,▲,17.0
52,2020-03-05,184.1,29,2.1,▲,18.0
53,2020-03-06,184.6,43,0.5,▲,19.0
54,2020-03-07,185.7,72,1.1,▲,20.0
55,2020-03-08,185.4,59,-0.3,▼,19.0
56,2020-03-09,186.9,51,1.5,▲,20.0
57,2020-03-10,187.0,50,0.1,▲,21.0
58,2020-03-11,189.0,66,2.0,▲,22.0
59,2020-03-12,191.4,39,2.4,▲,23.0
60,2020-03-13,192.4,48,1.0,▲,24.0
61,2020-03-14,191.9,83,-0.5,▼,23.0
62,2020-03-15,192.4,64,0.5,▲,24.0
63,2020-03-16,192.8,55,0.4,▲,25.0
64,2020-03-17,192.9,50,0.1,▲,26.0
65,2020-03-18,194.3,60,1.4,▲,27.0
66,2020-03-19,194.8,57,0.5,▲,28.0
67,2020-03-20,194.8,75,0.0,-,28.0
68,2020-03-21,193.9,83,-0.9,▼,27.0
69,2020-03-22,192.4,79,-1.5,▼,26.0
70,2020-03-23,191.0,56,-1.4,▼,25.0
71,2020-03-24,191.3,52,0.3,▲,26.0
72,2020-03-25,191.3,51,0.0,-,26.0
73,2020-03-26,192.6,51,1.3,▲,27.0
74,2020-03-27,192.6,64,0.0,-,27.0
75,2020-03-28,192.4,56,-0.2,▼,26.0
76,2020-03-29,191.6,43,-0.8,▼,25.0
77,2020-03-30,191.1,52,-0.5,▼,24.0
78,2020-03-31,189.8,76,-1.3,▼,23.0
79,2020-04-01,189.7,86,-0.1,▼,22.0
80,2020-04-02,190.4,68,0.7,▲,23.0
81,2020-04-03,190.4,78,0.0,-,23.0
82,2020-04-04,190.7,111,0.3,▲,24.0
83,2020-04-05,190.3,85,-0.4,▼,23.0
84,2020-04-06,190.9,60,0.6,▲,24.0
85,2020-04-07,190.3,85,-0.6,▼,23.0
86,2020-04-08,190.3,67,0.0,-,23.0
87,2020-04-09,190.0,93,-0.3,▼,22.0
88,2020-04-10,190.1,83,0.1,▲,23.0
