,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-02-10,17.9,1,0.0,-,0.0,0.0
1,2020-02-11,18.1,1,0.2,▲,1.0,1.1
2,2020-02-12,,2,,▲,2.0,
3,2020-02-13,,1,,▲,3.0,
4,2020-02-13,17.9,4,,▲,4.0,
5,2020-02-14,18.6,1,0.7,▲,5.0,3.9
6,2020-02-15,17.1,3,-1.5,▼,4.0,-8.1
7,2020-02-16,19.6,1,2.5,▲,5.0,14.6
8,2020-02-16,16.8,4,-2.8,▼,4.0,-14.3
9,2020-02-17,15.7,2,-1.1,▼,3.0,-6.5
10,2020-02-17,15.7,7,0.0,-,3.0,0.0
11,2020-02-18,14.9,3,-0.8,▼,2.0,-5.1
12,2020-02-18,14.6,4,-0.3,▼,1.0,-2.0
13,2020-02-19,15.1,7,0.5,▲,2.0,3.4
14,2020-02-20,15.2,7,0.1,▲,3.0,0.7
15,2020-02-21,15.6,4,0.4,▲,4.0,2.6
16,2020-02-22,13.9,1,-1.7,▼,3.0,-10.9
17,2020-02-22,15.9,2,2.0,▲,4.0,14.4
18,2020-02-23,16.4,5,0.5,▲,5.0,3.1
19,2020-02-24,14.5,1,-1.9,▼,4.0,-11.6
20,2020-02-25,14.1,2,-0.4,▼,3.0,-2.8
21,2020-02-25,17.3,7,3.2,▲,4.0,22.7
22,2020-02-26,18.4,6,1.1,▲,5.0,6.4
23,2020-02-27,15.1,2,-3.3,▼,4.0,-17.9
24,2020-02-27,17.7,3,2.6,▲,5.0,17.2
25,2020-02-28,18.7,3,1.0,▲,6.0,5.6
26,2020-02-29,19.1,6,0.4,▲,7.0,2.1
27,2020-03-02,19.2,1,0.1,▲,8.0,0.5
28,2020-03-03,18.3,4,-0.9,▼,7.0,-4.7
29,2020-03-04,19.3,3,1.0,▲,8.0,5.5
30,2020-03-05,18.5,1,-0.8,▼,7.0,-4.1
31,2020-03-06,18.7,6,0.2,▲,8.0,1.1
32,2020-03-07,19.2,4,0.5,▲,9.0,2.7
33,2020-03-08,19.6,17,0.4,▲,10.0,2.1
34,2020-03-09,20.7,3,1.1,▲,11.0,5.6
35,2020-03-11,17.1,1,-3.6,▼,10.0,-17.4
36,2020-03-11,21.2,6,4.1,▲,11.0,24.0
37,2020-03-12,21.3,7,0.1,▲,12.0,0.5
38,2020-03-13,20.8,4,-0.5,▼,11.0,-2.3
39,2020-03-14,18.1,1,-2.7,▼,10.0,-13.0
40,2020-03-14,21.5,3,3.4,▲,11.0,18.8
41,2020-03-15,22.1,2,0.6,▲,12.0,2.8
42,2020-03-15,19.6,3,-2.5,▼,11.0,-11.3
43,2020-03-16,22.5,1,2.9,▲,12.0,14.8
44,2020-03-16,19.1,3,-3.4,▼,11.0,-15.1
45,2020-03-17,18.9,3,-0.2,▼,10.0,-1.0
46,2020-03-18,17.7,4,-1.2,▼,9.0,-6.3
47,2020-03-19,15.9,4,-1.8,▼,8.0,-10.2
48,2020-03-20,15.2,3,-0.7,▼,7.0,-4.4
49,2020-03-21,22.9,2,7.7,▲,8.0,50.7
50,2020-03-21,14.3,7,-8.6,▼,7.0,-37.6
51,2020-03-22,13.3,2,-1.0,▼,6.0,-7.0
52,2020-03-23,13.0,4,-0.3,▼,5.0,-2.3
53,2020-03-24,21.9,1,8.9,▲,6.0,68.5
54,2020-03-24,12.9,8,-9.0,▼,5.0,-41.1
55,2020-03-25,22.0,2,9.1,▲,6.0,70.5
56,2020-03-25,13.4,1,-8.6,▼,5.0,-39.1
57,2020-03-26,13.7,3,0.3,▲,6.0,2.2
58,2020-03-27,13.3,6,-0.4,▼,5.0,-2.9
59,2020-03-28,13.6,3,0.3,▲,6.0,2.3
60,2020-03-29,14.2,6,0.6,▲,7.0,4.4
61,2020-03-30,19.0,1,4.8,▲,8.0,33.8
62,2020-03-30,14.7,11,-4.3,▼,7.0,-22.6
63,2020-03-31,15.3,11,0.6,▲,8.0,4.1
64,2020-04-01,16.0,1,0.7,▲,9.0,4.6
65,2020-04-01,15.7,4,-0.3,▼,8.0,-1.9
66,2020-04-02,15.1,1,-0.6,▼,7.0,-3.8
67,2020-04-02,15.9,7,0.8,▲,8.0,5.3
68,2020-04-03,17.1,1,1.2,▲,9.0,7.5
69,2020-04-03,16.4,4,-0.7,▼,8.0,-4.1
70,2020-04-04,15.1,6,-1.3,▼,7.0,-7.9
71,2020-04-05,15.2,4,0.1,▲,8.0,0.7
72,2020-04-06,15.3,1,0.1,▲,9.0,0.7
73,2020-04-07,17.0,1,1.7,▲,10.0,11.1
74,2020-04-07,14.8,3,-2.2,▼,9.0,-12.9
75,2020-04-08,14.5,5,-0.3,▼,8.0,-2.0
76,2020-04-09,15.3,1,0.8,▲,9.0,5.5
77,2020-04-10,15.0,2,-0.3,▼,8.0,-2.0
78,2020-04-10,14.3,7,-0.7,▼,7.0,-4.7
79,2020-04-11,17.5,2,3.2,▲,8.0,22.4
80,2020-04-11,13.8,8,-3.7,▼,7.0,-21.1
81,2020-04-12,16.0,3,2.2,▲,8.0,15.9
82,2020-04-12,13.2,7,-2.8,▼,7.0,-17.5
83,2020-04-13,12.0,1,-1.2,▼,6.0,-9.1
84,2020-04-13,12.4,9,0.4,▲,7.0,3.3
85,2020-04-14,11.5,2,-0.9,▼,6.0,-7.3
86,2020-04-14,11.6,5,0.1,▲,7.0,0.9
87,2020-04-15,11.9,1,0.3,▲,8.0,2.6
88,2020-04-16,12.2,4,0.3,▲,9.0,2.5
89,2020-04-17,13.3,2,1.1,▲,10.0,9.0
90,2020-04-17,13.3,1,0.0,-,10.0,0.0
91,2020-04-18,14.8,1,1.5,▲,11.0,11.3
92,2020-04-18,13.3,2,-1.5,▼,10.0,-10.1
93,2020-04-19,13.9,5,0.6,▲,11.0,4.5
94,2020-04-20,13.5,3,-0.4,▼,10.0,-2.9
95,2020-04-21,15.8,2,2.3,▲,11.0,17.0
96,2020-04-21,13.3,3,-2.5,▼,10.0,-15.8
97,2020-04-22,18.8,1,5.5,▲,11.0,41.4
98,2020-04-22,12.5,5,-6.3,▼,10.0,-33.5
99,2020-04-23,18.9,2,6.4,▲,11.0,51.2
100,2020-04-23,12.9,5,-6.0,▼,10.0,-31.7
101,2020-04-24,18.3,1,5.4,▲,11.0,41.9
102,2020-04-24,13.1,5,-5.2,▼,10.0,-28.4
103,2020-04-25,17.3,1,4.2,▲,11.0,32.1
104,2020-04-25,12.7,3,-4.6,▼,10.0,-26.6
105,2020-04-26,12.9,6,0.2,▲,11.0,1.6
106,2020-04-27,17.8,1,4.9,▲,12.0,38.0
107,2020-04-27,13.7,2,-4.1,▼,11.0,-23.0
108,2020-04-28,13.8,2,0.1,▲,12.0,0.7
109,2020-04-29,13.7,6,-0.1,▼,11.0,-0.7
110,2020-04-30,14.6,4,0.9,▲,12.0,6.6
111,2020-05-01,16.8,1,2.2,▲,13.0,15.1
112,2020-05-01,15.5,6,-1.3,▼,12.0,-7.7
113,2020-05-02,15.8,7,0.3,▲,13.0,1.9
114,2020-05-03,17.2,3,1.4,▲,14.0,8.9
115,2020-05-03,16.2,5,-1.0,▼,13.0,-5.8
116,2020-05-04,17.5,2,1.3,▲,14.0,8.0
117,2020-05-04,16.0,4,-1.5,▼,13.0,-8.6
118,2020-05-05,17.5,1,1.5,▲,14.0,9.4
119,2020-05-05,15.6,7,-1.9,▼,13.0,-10.9
120,2020-05-06,15.0,4,-0.6,▼,12.0,-3.8
121,2020-05-07,18.0,2,3.0,▲,13.0,20.0
122,2020-05-07,15.1,12,-2.9,▼,12.0,-16.1
123,2020-05-08,19.8,2,4.7,▲,13.0,31.1
124,2020-05-08,15.0,9,-4.8,▼,12.0,-24.2
