,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-02-11,46.1,3,0.0,-,0.0,0.0
1,2020-02-12,45.4,3,-0.7,▼,-1.0,-1.5
2,2020-02-13,45.9,11,0.5,▲,0.0,1.1
3,2020-02-14,45.0,5,-0.9,▼,-1.0,-2.0
4,2020-02-15,43.7,6,-1.3,▼,-2.0,-2.9
5,2020-02-16,42.3,6,-1.4,▼,-3.0,-3.2
6,2020-02-17,43.4,7,1.1,▲,-2.0,2.6
7,2020-02-18,43.8,4,0.4,▲,-1.0,0.9
8,2020-02-19,44.0,16,0.2,▲,0.0,0.5
9,2020-02-20,43.0,6,-1.0,▼,-1.0,-2.3
10,2020-02-21,45.1,2,2.1,▲,0.0,4.9
11,2020-02-22,45.0,10,-0.1,▼,-1.0,-0.2
12,2020-02-23,44.1,6,-0.9,▼,-2.0,-2.0
13,2020-02-24,47.8,7,3.7,▲,-1.0,8.4
14,2020-02-25,52.2,6,4.4,▲,0.0,9.2
15,2020-02-26,51.5,3,-0.7,▼,-1.0,-1.3
16,2020-02-27,51.7,6,0.2,▲,0.0,0.4
17,2020-02-28,50.7,2,-1.0,▼,-1.0,-1.9
18,2020-02-29,48.8,6,-1.9,▼,-2.0,-3.7
19,2020-03-01,48.7,4,-0.1,▼,-3.0,-0.2
20,2020-03-02,48.3,5,-0.4,▼,-4.0,-0.8
21,2020-03-03,47.8,6,-0.5,▼,-5.0,-1.0
22,2020-03-04,50.6,3,2.8,▲,-4.0,5.9
23,2020-03-05,50.3,6,-0.3,▼,-5.0,-0.6
24,2020-03-06,46.4,5,-3.9,▼,-6.0,-7.8
25,2020-03-07,44.3,12,-2.1,▼,-7.0,-4.5
26,2020-03-08,44.8,8,0.5,▲,-6.0,1.1
27,2020-03-09,43.0,2,-1.8,▼,-7.0,-4.0
28,2020-03-10,43.6,9,0.6,▲,-6.0,1.4
29,2020-03-11,45.2,8,1.6,▲,-5.0,3.7
30,2020-03-12,46.8,9,1.6,▲,-4.0,3.5
31,2020-03-13,45.7,3,-1.1,▼,-5.0,-2.4
32,2020-03-14,47.1,3,1.4,▲,-4.0,3.1
33,2020-03-15,47.2,6,0.1,▲,-3.0,0.2
34,2020-03-16,46.1,6,-1.1,▼,-4.0,-2.3
35,2020-03-17,46.6,5,0.5,▲,-3.0,1.1
36,2020-03-18,48.5,6,1.9,▲,-2.0,4.1
37,2020-03-19,46.1,4,-2.4,▼,-3.0,-4.9
38,2020-03-20,46.2,8,0.1,▲,-2.0,0.2
39,2020-03-21,48.0,7,1.8,▲,-1.0,3.9
40,2020-03-22,49.0,6,1.0,▲,0.0,2.1
41,2020-03-23,48.2,12,-0.8,▼,-1.0,-1.6
42,2020-03-24,48.8,8,0.6,▲,0.0,1.2
43,2020-03-25,48.3,6,-0.5,▼,-1.0,-1.0
44,2020-03-26,48.6,8,0.3,▲,0.0,0.6
45,2020-03-27,48.1,10,-0.5,▼,-1.0,-1.0
46,2020-03-28,48.5,9,0.4,▲,0.0,0.8
47,2020-03-29,51.4,7,2.9,▲,1.0,6.0
48,2020-03-30,50.9,2,-0.5,▼,0.0,-1.0
49,2020-03-31,51.4,5,0.5,▲,1.0,1.0
50,2020-04-01,51.9,10,0.5,▲,2.0,1.0
51,2020-04-02,50.5,11,-1.4,▼,1.0,-2.7
52,2020-04-03,49.9,11,-0.6,▼,0.0,-1.2
53,2020-04-04,50.9,6,1.0,▲,1.0,2.0
54,2020-04-05,49.5,12,-1.4,▼,0.0,-2.8
55,2020-04-06,49.5,4,0.0,-,0.0,0.0
56,2020-04-07,52.5,5,3.0,▲,1.0,6.1
57,2020-04-08,52.0,4,-0.5,▼,0.0,-1.0
58,2020-04-09,51.8,11,-0.2,▼,-1.0,-0.4
59,2020-04-10,51.2,15,-0.6,▼,-2.0,-1.2
