,datetime,avg_price,volume,day_before,yn_before,lank
0,2020-01-13,47.9,14,0.0,-,0.0
1,2020-01-14,48.9,14,1.0,▲,1.0
2,2020-01-15,49.0,18,0.1,▲,2.0
3,2020-01-16,51.5,12,2.5,▲,3.0
4,2020-01-17,52.5,14,1.0,▲,4.0
5,2020-01-18,53.0,32,0.5,▲,5.0
6,2020-01-19,52.4,16,-0.6,▼,4.0
7,2020-01-20,51.9,10,-0.5,▼,3.0
8,2020-01-21,50.5,12,-1.4,▼,2.0
9,2020-01-22,50.0,10,-0.5,▼,1.0
10,2020-01-23,50.5,23,0.5,▲,2.0
11,2020-01-24,50.2,10,-0.3,▼,1.0
12,2020-01-25,50.2,11,0.0,-,1.0
13,2020-01-26,51.6,25,1.4,▲,2.0
14,2020-01-27,53.1,16,1.5,▲,3.0
15,2020-01-28,54.6,21,1.5,▲,4.0
16,2020-01-29,57.9,16,3.3,▲,5.0
17,2020-01-30,58.9,14,1.0,▲,6.0
18,2020-01-31,58.7,18,-0.2,▼,5.0
19,2020-02-01,58.7,29,0.0,-,5.0
20,2020-02-02,57.7,31,-1.0,▼,4.0
21,2020-02-03,56.8,8,-0.9,▼,3.0
22,2020-02-04,56.3,18,-0.5,▼,2.0
23,2020-02-05,55.5,13,-0.8,▼,1.0
24,2020-02-06,55.0,8,-0.5,▼,0.0
25,2020-02-07,56.9,14,1.9,▲,1.0
26,2020-02-08,56.3,14,-0.6,▼,0.0
27,2020-02-09,58.3,20,2.0,▲,1.0
28,2020-02-10,60.3,21,2.0,▲,2.0
29,2020-02-11,60.3,9,0.0,-,2.0
30,2020-02-12,61.2,8,0.9,▲,3.0
31,2020-02-13,61.6,13,0.4,▲,4.0
32,2020-02-14,60.6,19,-1.0,▼,3.0
33,2020-02-15,60.6,21,0.0,-,3.0
34,2020-02-16,60.4,21,-0.2,▼,2.0
35,2020-02-17,57.6,30,-2.8,▼,1.0
36,2020-02-18,57.8,32,0.2,▲,2.0
37,2020-02-19,59.3,16,1.5,▲,3.0
38,2020-02-20,60.3,28,1.0,▲,4.0
39,2020-02-21,61.0,17,0.7,▲,5.0
40,2020-02-22,62.5,21,1.5,▲,6.0
41,2020-02-23,61.9,24,-0.6,▼,5.0
42,2020-02-24,61.9,15,0.0,-,5.0
43,2020-02-25,62.4,6,0.5,▲,6.0
44,2020-02-26,64.4,11,2.0,▲,7.0
45,2020-02-27,64.3,10,-0.1,▼,6.0
46,2020-02-28,64.5,21,0.2,▲,7.0
47,2020-02-29,63.9,20,-0.6,▼,6.0
48,2020-03-01,62.9,15,-1.0,▼,5.0
49,2020-03-02,59.4,21,-3.5,▼,4.0
50,2020-03-03,59.9,9,0.5,▲,5.0
51,2020-03-04,62.3,6,2.4,▲,6.0
52,2020-03-05,63.3,4,1.0,▲,7.0
53,2020-03-06,65.2,22,1.9,▲,8.0
54,2020-03-07,68.0,17,2.8,▲,9.0
55,2020-03-08,69.0,19,1.0,▲,10.0
56,2020-03-09,68.5,20,-0.5,▼,9.0
57,2020-03-10,67.6,17,-0.9,▼,8.0
58,2020-03-11,64.8,13,-2.8,▼,7.0
59,2020-03-12,64.9,12,0.1,▲,8.0
60,2020-03-13,65.0,20,0.1,▲,9.0
61,2020-03-14,65.0,27,0.0,-,9.0
62,2020-03-15,67.0,29,2.0,▲,10.0
63,2020-03-16,69.9,21,2.9,▲,11.0
64,2020-03-17,69.5,7,-0.4,▼,10.0
65,2020-03-18,70.0,19,0.5,▲,11.0
66,2020-03-19,70.4,15,0.4,▲,12.0
67,2020-03-20,70.6,13,0.2,▲,13.0
68,2020-03-21,69.0,15,-1.6,▼,12.0
69,2020-03-22,69.0,15,0.0,-,12.0
70,2020-03-23,67.5,32,-1.5,▼,11.0
71,2020-03-24,65.1,30,-2.4,▼,10.0
72,2020-03-25,64.4,9,-0.7,▼,9.0
73,2020-03-26,64.5,18,0.1,▲,10.0
74,2020-03-27,62.7,15,-1.8,▼,9.0
75,2020-03-28,62.9,36,0.2,▲,10.0
76,2020-03-29,63.4,29,0.5,▲,11.0
77,2020-03-30,61.9,23,-1.5,▼,10.0
78,2020-03-31,60.9,22,-1.0,▼,9.0
79,2020-04-01,62.2,45,1.3,▲,10.0
80,2020-04-02,62.0,28,-0.2,▼,9.0
81,2020-04-03,63.5,39,1.5,▲,10.0
82,2020-04-04,65.5,30,2.0,▲,11.0
83,2020-04-05,67.4,14,1.9,▲,12.0
84,2020-04-06,66.9,16,-0.5,▼,11.0
85,2020-04-07,68.3,20,1.4,▲,12.0
86,2020-04-08,68.2,22,-0.1,▼,11.0
87,2020-04-09,67.6,20,-0.6,▼,10.0
88,2020-04-10,67.4,23,-0.2,▼,9.0
89,2020-04-11,68.8,21,1.4,▲,10.0
