,datetime,avg_price,volume,day_before,yn_before,lank
0,2020-01-13,15.8,12,0.0,-,0.0
1,2020-01-14,16.1,22,0.3,▲,1.0
2,2020-01-15,16.2,21,0.1,▲,2.0
3,2020-01-16,15.8,8,-0.4,▼,1.0
4,2020-01-17,15.7,10,-0.1,▼,0.0
5,2020-01-18,15.3,11,-0.4,▼,-1.0
6,2020-01-19,15.0,24,-0.3,▼,-2.0
7,2020-01-20,15.0,16,0.0,-,-2.0
8,2020-01-21,16.0,10,1.0,▲,-1.0
9,2020-01-22,16.1,20,0.1,▲,0.0
10,2020-01-23,16.9,9,0.8,▲,1.0
11,2020-01-24,17.2,15,0.3,▲,2.0
12,2020-01-25,16.8,22,-0.4,▼,1.0
13,2020-01-26,16.6,19,-0.2,▼,0.0
14,2020-01-27,17.6,16,1.0,▲,1.0
15,2020-01-28,17.9,8,0.3,▲,2.0
16,2020-01-29,18.0,16,0.1,▲,3.0
17,2020-01-30,18.9,12,0.9,▲,4.0
18,2020-01-31,18.2,15,-0.7,▼,3.0
19,2020-02-01,17.6,20,-0.6,▼,2.0
20,2020-02-02,17.3,22,-0.3,▼,1.0
21,2020-02-03,17.4,16,0.1,▲,2.0
22,2020-02-04,16.6,18,-0.8,▼,1.0
23,2020-02-05,17.1,13,0.5,▲,2.0
24,2020-02-06,16.9,15,-0.2,▼,1.0
25,2020-02-07,16.8,11,-0.1,▼,0.0
26,2020-02-08,16.3,14,-0.5,▼,-1.0
27,2020-02-09,16.1,16,-0.2,▼,-2.0
28,2020-02-10,16.0,17,-0.1,▼,-3.0
29,2020-02-11,16.3,14,0.3,▲,-2.0
30,2020-02-12,16.6,13,0.3,▲,-1.0
31,2020-02-13,17.1,8,0.5,▲,0.0
32,2020-02-14,18.0,42,0.9,▲,1.0
33,2020-02-15,21.0,58,3.0,▲,2.0
34,2020-02-16,21.4,28,0.4,▲,3.0
35,2020-02-17,21.5,16,0.1,▲,4.0
36,2020-02-18,21.8,27,0.3,▲,5.0
37,2020-02-19,21.8,9,0.0,-,5.0
38,2020-02-20,19.1,14,-2.7,▼,4.0
39,2020-02-21,19.6,22,0.5,▲,5.0
40,2020-02-22,19.6,13,0.0,-,5.0
41,2020-02-23,19.5,17,-0.1,▼,4.0
42,2020-02-24,19.4,8,-0.1,▼,3.0
43,2020-02-25,19.4,16,0.0,-,3.0
44,2020-02-26,18.8,16,-0.6,▼,2.0
45,2020-02-27,19.0,15,0.2,▲,3.0
46,2020-02-28,19.6,23,0.6,▲,4.0
47,2020-02-29,19.8,31,0.2,▲,5.0
48,2020-03-01,20.0,15,0.2,▲,6.0
49,2020-03-02,20.4,11,0.4,▲,7.0
50,2020-03-03,20.9,11,0.5,▲,8.0
51,2020-03-04,20.6,19,-0.3,▼,7.0
52,2020-03-05,20.6,10,0.0,-,7.0
53,2020-03-06,20.9,16,0.3,▲,8.0
54,2020-03-07,20.6,19,-0.3,▼,7.0
55,2020-03-08,20.2,17,-0.4,▼,6.0
56,2020-03-09,19.7,25,-0.5,▼,5.0
57,2020-03-10,19.5,14,-0.2,▼,4.0
58,2020-03-11,19.0,22,-0.5,▼,3.0
59,2020-03-12,19.5,14,0.5,▲,4.0
60,2020-03-13,19.3,20,-0.2,▼,3.0
61,2020-03-14,19.8,33,0.5,▲,4.0
62,2020-03-15,20.0,20,0.2,▲,5.0
63,2020-03-16,21.4,27,1.4,▲,6.0
64,2020-03-17,20.5,29,-0.9,▼,5.0
65,2020-03-18,20.6,38,0.1,▲,6.0
66,2020-03-19,21.1,84,0.5,▲,7.0
67,2020-03-20,21.6,28,0.5,▲,8.0
68,2020-03-21,21.0,44,-0.6,▼,7.0
69,2020-03-22,22.3,32,1.3,▲,8.0
70,2020-03-23,22.6,21,0.3,▲,9.0
71,2020-03-24,22.5,35,-0.1,▼,8.0
72,2020-03-25,22.5,44,0.0,-,8.0
73,2020-03-26,22.8,35,0.3,▲,9.0
74,2020-03-27,22.7,24,-0.1,▼,8.0
75,2020-03-28,22.6,33,-0.1,▼,7.0
76,2020-03-29,22.9,47,0.3,▲,8.0
77,2020-03-30,23.0,54,0.1,▲,9.0
78,2020-03-31,23.2,52,0.2,▲,10.0
79,2020-04-01,22.4,18,-0.8,▼,9.0
80,2020-04-02,22.5,39,0.1,▲,10.0
81,2020-04-03,22.0,32,-0.5,▼,9.0
82,2020-04-04,21.7,22,-0.3,▼,8.0
83,2020-04-05,21.5,34,-0.2,▼,7.0
84,2020-04-06,21.9,29,0.4,▲,8.0
85,2020-04-07,21.9,19,0.0,-,8.0
86,2020-04-08,21.7,34,-0.2,▼,7.0
87,2020-04-09,21.6,32,-0.1,▼,6.0
88,2020-04-10,21.0,29,-0.6,▼,5.0
89,2020-04-11,20.7,29,-0.3,▼,4.0
90,2020-04-12,20.2,16,-0.5,▼,3.0
91,2020-04-13,20.2,19,0.0,-,3.0
92,2020-04-14,20.0,23,-0.2,▼,2.0
93,2020-04-15,19.6,21,-0.4,▼,1.0
94,2020-04-16,19.4,11,-0.2,▼,0.0
95,2020-04-17,19.6,26,0.2,▲,1.0
96,2020-04-18,19.6,15,0.0,-,1.0
97,2020-04-19,19.8,25,0.2,▲,2.0
98,2020-04-20,20.9,10,1.1,▲,3.0
99,2020-04-21,21.6,21,0.7,▲,4.0
100,2020-04-22,22.1,19,0.5,▲,5.0
101,2020-04-23,22.6,18,0.5,▲,6.0
102,2020-04-24,22.9,24,0.3,▲,7.0
103,2020-04-25,22.5,26,-0.4,▼,6.0
