,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-04-11,,3,0.0,-,0.0,0.0
1,2020-04-16,,1,,▲,1.0,
2,2020-04-18,,1,,▲,2.0,
3,2020-04-20,,1,,▲,3.0,
4,2020-04-25,2.6,1,,▲,4.0,
5,2020-04-30,2.2,1,-0.4,▼,3.0,-15.4
6,2020-05-01,2.4,1,0.2,▲,4.0,9.1
7,2020-05-02,2.6,1,0.2,▲,5.0,8.3
8,2020-05-08,2.6,4,0.0,-,5.0,0.0
9,2020-05-16,2.6,1,0.0,-,5.0,0.0
10,2020-05-17,2.8,1,0.2,▲,6.0,7.7
11,2020-05-26,2.4,1,-0.4,▼,5.0,-14.3
12,2020-06-14,2.4,1,0.0,-,5.0,0.0
13,2020-06-29,2.2,2,-0.2,▼,4.0,-8.3
