,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-02-10,,1,0.0,-,0.0,0.0
1,2020-02-11,20.4,2,,▲,1.0,
2,2020-02-12,21.9,2,1.5,▲,2.0,7.4
3,2020-02-13,20.2,2,-1.7,▼,1.0,-7.8
4,2020-02-14,,1,,▲,2.0,
5,2020-02-14,23.5,3,,▲,3.0,
6,2020-02-16,23.9,4,0.4,▲,4.0,1.7
7,2020-02-17,24.1,5,0.2,▲,5.0,0.8
8,2020-02-18,25.2,1,1.1,▲,6.0,4.6
9,2020-02-19,,1,,▲,7.0,
10,2020-02-19,27.9,2,,▲,8.0,
11,2020-02-20,,1,,▲,9.0,
12,2020-02-22,27.4,2,,▲,10.0,
13,2020-02-23,46.0,1,18.6,▲,11.0,67.9
14,2020-02-23,28.0,1,-18.0,▼,10.0,-39.1
15,2020-02-24,44.0,1,16.0,▲,11.0,57.1
16,2020-02-25,28.0,2,-16.0,▼,10.0,-36.4
17,2020-02-26,43.0,2,15.0,▲,11.0,53.6
18,2020-02-26,25.7,4,-17.3,▼,10.0,-40.2
19,2020-02-29,24.6,8,-1.1,▼,9.0,-4.3
20,2020-03-01,25.6,3,1.0,▲,10.0,4.1
21,2020-03-03,22.6,1,-3.0,▼,9.0,-11.7
22,2020-03-04,20.1,2,-2.5,▼,8.0,-11.1
23,2020-03-05,20.9,3,0.8,▲,9.0,4.0
24,2020-03-07,37.0,2,16.1,▲,10.0,77.0
25,2020-03-07,20.5,2,-16.5,▼,9.0,-44.6
26,2020-03-08,17.5,1,-3.0,▼,8.0,-14.6
27,2020-03-09,19.7,2,2.2,▲,9.0,12.6
28,2020-03-10,20.9,4,1.2,▲,10.0,6.1
29,2020-03-11,19.4,1,-1.5,▼,9.0,-7.2
30,2020-03-12,19.9,1,0.5,▲,10.0,2.6
31,2020-03-14,21.3,4,1.4,▲,11.0,7.0
32,2020-03-16,22.1,3,0.8,▲,12.0,3.8
33,2020-03-17,21.7,3,-0.4,▼,11.0,-1.8
34,2020-03-18,21.7,8,0.0,-,11.0,0.0
35,2020-03-19,18.7,1,-3.0,▼,10.0,-13.8
36,2020-03-20,19.3,4,0.6,▲,11.0,3.2
37,2020-03-21,18.5,4,-0.8,▼,10.0,-4.1
38,2020-03-22,20.2,5,1.7,▲,11.0,9.2
39,2020-03-23,23.0,1,2.8,▲,12.0,13.9
40,2020-03-24,27.0,3,4.0,▲,13.0,17.4
41,2020-03-26,28.8,1,1.8,▲,14.0,6.7
42,2020-03-27,30.6,3,1.8,▲,15.0,6.2
43,2020-03-28,31.0,1,0.4,▲,16.0,1.3
44,2020-03-28,30.4,1,-0.6,▼,15.0,-1.9
45,2020-03-30,27.5,2,-2.9,▼,14.0,-9.5
46,2020-03-31,30.0,2,2.5,▲,15.0,9.1
47,2020-03-31,25.7,2,-4.3,▼,14.0,-14.3
48,2020-04-01,23.2,2,-2.5,▼,13.0,-9.7
49,2020-04-02,21.2,1,-2.0,▼,12.0,-8.6
50,2020-04-03,19.5,3,-1.7,▼,11.0,-8.0
51,2020-04-04,25.8,1,6.3,▲,12.0,32.3
52,2020-04-04,19.0,3,-6.8,▼,11.0,-26.4
53,2020-04-05,20.8,1,1.8,▲,12.0,9.5
54,2020-04-05,19.2,4,-1.6,▼,11.0,-7.7
55,2020-04-06,18.1,5,-1.1,▼,10.0,-5.7
