,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-05-17,,1,0.0,-,0.0,0.0
1,2020-05-19,,1,,▲,1.0,
2,2020-05-24,114.0,1,,▲,2.0,
3,2020-05-31,98.0,1,-16.0,▼,1.0,-14.0
4,2020-06-01,108.0,1,10.0,▲,2.0,10.2
5,2020-06-06,120.0,1,12.0,▲,3.0,11.1
6,2020-06-17,100.0,1,-20.0,▼,2.0,-16.7
7,2020-06-20,118.0,1,18.0,▲,3.0,18.0
8,2020-07-03,139.8,1,21.8,▲,4.0,18.5
9,2020-07-11,153.1,2,13.3,▲,5.0,9.5
10,2020-07-12,157.6,5,4.5,▲,6.0,2.9
11,2020-07-13,156.0,3,-1.6,▼,5.0,-1.0
12,2020-07-14,144.0,3,-12.0,▼,4.0,-7.7
13,2020-07-15,129.2,3,-14.8,▼,3.0,-10.3
14,2020-07-17,87.6,25,-41.6,▼,2.0,-32.2
15,2020-07-18,68.5,14,-19.1,▼,1.0,-21.8
16,2020-07-19,58.1,14,-10.4,▼,0.0,-15.2
17,2020-07-20,46.6,6,-11.5,▼,-1.0,-19.8
18,2020-07-21,37.6,4,-9.0,▼,-2.0,-19.3
19,2020-07-22,37.4,7,-0.2,▼,-3.0,-0.5
20,2020-07-23,37.0,8,-0.4,▼,-4.0,-1.1
