,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-02-10,,1,0.0,-,0.0,0.0
1,2020-02-10,16.6,15,,▲,1.0,
2,2020-02-11,,4,,▲,2.0,
3,2020-02-11,16.1,7,,▲,3.0,
4,2020-02-12,22.6,2,6.5,▲,4.0,40.4
5,2020-02-12,17.6,5,-5.0,▼,3.0,-22.1
6,2020-02-13,18.2,11,0.6,▲,4.0,3.4
7,2020-02-14,21.1,7,2.9,▲,5.0,15.9
8,2020-02-14,19.5,9,-1.6,▼,4.0,-7.6
9,2020-02-15,20.9,11,1.4,▲,5.0,7.2
10,2020-02-16,21.9,3,1.0,▲,6.0,4.8
11,2020-02-16,22.2,11,0.3,▲,7.0,1.4
12,2020-02-17,23.4,2,1.2,▲,8.0,5.4
13,2020-02-17,22.5,11,-0.9,▼,7.0,-3.8
14,2020-02-18,23.9,2,1.4,▲,8.0,6.2
15,2020-02-18,23.9,10,0.0,-,8.0,0.0
16,2020-02-19,24.4,2,0.5,▲,9.0,2.1
17,2020-02-20,22.5,3,-1.9,▼,8.0,-7.8
18,2020-02-20,23.0,6,0.5,▲,9.0,2.2
19,2020-02-21,23.2,9,0.2,▲,10.0,0.9
20,2020-02-22,23.5,3,0.3,▲,11.0,1.3
21,2020-02-22,23.9,6,0.4,▲,12.0,1.7
22,2020-02-23,23.5,1,-0.4,▼,11.0,-1.7
23,2020-02-23,23.6,9,0.1,▲,12.0,0.4
24,2020-02-24,22.9,8,-0.7,▼,11.0,-3.0
25,2020-02-25,23.0,3,0.1,▲,12.0,0.4
26,2020-02-26,22.4,4,-0.6,▼,11.0,-2.6
27,2020-02-27,23.3,5,0.9,▲,12.0,4.0
28,2020-02-27,20.9,6,-2.4,▼,11.0,-10.3
29,2020-02-28,21.1,2,0.2,▲,12.0,1.0
30,2020-02-29,20.6,2,-0.5,▼,11.0,-2.4
31,2020-02-29,18.7,8,-1.9,▼,10.0,-9.2
32,2020-03-01,17.0,9,-1.7,▼,9.0,-9.1
33,2020-03-02,19.6,4,2.6,▲,10.0,15.3
34,2020-03-02,15.8,5,-3.8,▼,9.0,-19.4
35,2020-03-03,19.3,4,3.5,▲,10.0,22.2
36,2020-03-03,15.7,5,-3.6,▼,9.0,-18.7
37,2020-03-04,18.5,3,2.8,▲,10.0,17.8
38,2020-03-04,16.4,5,-2.1,▼,9.0,-11.4
39,2020-03-05,18.1,5,1.7,▲,10.0,10.4
40,2020-03-05,16.9,7,-1.2,▼,9.0,-6.6
