,datetime,avg_price,volume,day_before,yn_before,lank
0,2020-01-13,7.9,10,0.0,-,0.0
1,2020-01-14,8.0,10,0.1,▲,1.0
2,2020-01-15,8.2,9,0.2,▲,2.0
3,2020-01-16,8.4,3,0.2,▲,3.0
4,2020-01-17,8.4,12,0.0,-,3.0
5,2020-01-18,8.4,13,0.0,-,3.0
6,2020-01-19,8.3,10,-0.1,▼,2.0
7,2020-01-20,8.3,3,0.0,-,2.0
8,2020-01-21,8.0,7,-0.3,▼,1.0
9,2020-01-22,7.8,4,-0.2,▼,0.0
10,2020-01-23,7.8,6,0.0,-,0.0
11,2020-01-24,7.4,4,-0.4,▼,-1.0
12,2020-01-25,7.7,7,0.3,▲,0.0
13,2020-01-26,7.9,8,0.2,▲,1.0
14,2020-01-27,8.3,7,0.4,▲,2.0
15,2020-01-28,8.1,6,-0.2,▼,1.0
16,2020-01-29,8.5,9,0.4,▲,2.0
17,2020-01-30,8.0,8,-0.5,▼,1.0
18,2020-01-31,8.1,12,0.1,▲,2.0
19,2020-02-01,8.2,5,0.1,▲,3.0
20,2020-02-02,8.5,18,0.3,▲,4.0
21,2020-02-03,8.7,12,0.2,▲,5.0
22,2020-02-04,8.9,13,0.2,▲,6.0
23,2020-02-05,8.9,2,0.0,-,6.0
24,2020-02-06,9.0,3,0.1,▲,7.0
25,2020-02-07,8.9,5,-0.1,▼,6.0
26,2020-02-08,8.5,8,-0.4,▼,5.0
27,2020-02-09,8.6,5,0.1,▲,6.0
28,2020-02-10,8.7,3,0.1,▲,7.0
29,2020-02-11,8.9,11,0.2,▲,8.0
30,2020-02-12,8.9,8,0.0,-,8.0
31,2020-02-13,9.2,11,0.3,▲,9.0
32,2020-02-14,10.0,53,0.8,▲,10.0
33,2020-02-15,11.7,76,1.7,▲,11.0
34,2020-02-16,11.6,17,-0.1,▼,10.0
35,2020-02-17,11.6,5,0.0,-,10.0
36,2020-02-18,11.9,6,0.3,▲,11.0
37,2020-02-19,11.0,5,-0.9,▼,10.0
38,2020-02-20,9.3,10,-1.7,▼,9.0
39,2020-02-21,9.2,4,-0.1,▼,8.0
40,2020-02-22,9.5,12,0.3,▲,9.0
41,2020-02-23,10.0,13,0.5,▲,10.0
42,2020-02-24,10.1,10,0.1,▲,11.0
43,2020-02-25,10.3,8,0.2,▲,12.0
44,2020-02-26,10.2,13,-0.1,▼,11.0
45,2020-02-27,9.9,9,-0.3,▼,10.0
46,2020-02-28,9.2,5,-0.7,▼,9.0
47,2020-02-29,9.3,10,0.1,▲,10.0
48,2020-03-01,9.0,8,-0.3,▼,9.0
49,2020-03-02,9.1,3,0.1,▲,10.0
50,2020-03-03,10.3,6,1.2,▲,11.0
51,2020-03-04,10.7,7,0.4,▲,12.0
52,2020-03-05,10.7,10,0.0,-,12.0
53,2020-03-06,10.5,11,-0.2,▼,11.0
54,2020-03-07,10.1,20,-0.4,▼,10.0
55,2020-03-08,9.1,9,-1.0,▼,9.0
56,2020-03-09,8.5,10,-0.6,▼,8.0
57,2020-03-10,8.3,8,-0.2,▼,7.0
58,2020-03-11,8.5,4,0.2,▲,8.0
59,2020-03-12,8.6,6,0.1,▲,9.0
60,2020-03-13,8.3,15,-0.3,▼,8.0
61,2020-03-14,8.6,11,0.3,▲,9.0
62,2020-03-15,8.7,10,0.1,▲,10.0
63,2020-03-16,8.4,8,-0.3,▼,9.0
64,2020-03-17,8.3,7,-0.1,▼,8.0
65,2020-03-18,8.5,11,0.2,▲,9.0
66,2020-03-19,8.3,10,-0.2,▼,8.0
67,2020-03-20,8.3,6,0.0,-,8.0
68,2020-03-21,9.8,11,1.5,▲,9.0
69,2020-03-22,10.1,15,0.3,▲,10.0
70,2020-03-23,9.8,8,-0.3,▼,9.0
71,2020-03-24,9.7,13,-0.1,▼,8.0
72,2020-03-25,9.8,9,0.1,▲,9.0
73,2020-03-26,8.8,4,-1.0,▼,8.0
74,2020-03-27,8.9,8,0.1,▲,9.0
75,2020-03-28,9.2,16,0.3,▲,10.0
76,2020-03-29,9.1,23,-0.1,▼,9.0
77,2020-03-30,9.2,13,0.1,▲,10.0
78,2020-03-31,8.8,10,-0.4,▼,9.0
79,2020-04-01,8.5,11,-0.3,▼,8.0
80,2020-04-02,8.4,18,-0.1,▼,7.0
81,2020-04-03,8.4,13,0.0,-,7.0
82,2020-04-04,8.0,14,-0.4,▼,6.0
83,2020-04-05,8.2,8,0.2,▲,7.0
84,2020-04-06,8.4,11,0.2,▲,8.0
85,2020-04-07,8.2,12,-0.2,▼,7.0
86,2020-04-08,8.2,12,0.0,-,7.0
87,2020-04-09,8.1,8,-0.1,▼,6.0
88,2020-04-10,8.1,9,0.0,-,6.0
89,2020-04-11,7.8,10,-0.3,▼,5.0
