,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-02-12,,1,0.0,-,0.0,0.0
1,2020-02-15,47.6,1,,▲,1.0,
2,2020-02-19,46.1,10,-1.5,▼,0.0,-3.2
3,2020-02-20,49.1,1,3.0,▲,1.0,6.5
4,2020-02-21,50.6,3,1.5,▲,2.0,3.1
5,2020-02-24,49.8,1,-0.8,▼,1.0,-1.6
6,2020-02-27,48.8,1,-1.0,▼,0.0,-2.0
7,2020-02-28,51.3,2,2.5,▲,1.0,5.1
8,2020-02-29,53.3,2,2.0,▲,2.0,3.9
9,2020-03-03,54.2,3,0.9,▲,3.0,1.7
10,2020-03-08,57.2,1,3.0,▲,4.0,5.5
11,2020-03-09,51.4,1,-5.8,▼,3.0,-10.1
12,2020-03-10,53.0,4,1.6,▲,4.0,3.1
13,2020-03-11,54.0,1,1.0,▲,5.0,1.9
14,2020-03-12,55.4,1,1.4,▲,6.0,2.6
15,2020-03-13,53.8,2,-1.6,▼,5.0,-2.9
16,2020-03-14,57.8,3,4.0,▲,6.0,7.4
17,2020-03-15,56.2,1,-1.6,▼,5.0,-2.8
18,2020-03-16,53.5,2,-2.7,▼,4.0,-4.8
19,2020-03-17,51.7,1,-1.8,▼,3.0,-3.4
20,2020-03-18,55.1,3,3.4,▲,4.0,6.6
21,2020-03-24,55.1,1,0.0,-,4.0,0.0
22,2020-03-28,57.0,2,1.9,▲,5.0,3.4
23,2020-03-31,56.7,1,-0.3,▼,4.0,-0.5
24,2020-04-01,55.7,2,-1.0,▼,3.0,-1.8
25,2020-04-02,53.2,3,-2.5,▼,2.0,-4.5
26,2020-04-03,49.2,1,-4.0,▼,1.0,-7.5
27,2020-04-04,47.3,1,-1.9,▼,0.0,-3.9
28,2020-04-05,48.3,1,1.0,▲,1.0,2.1
29,2020-04-07,49.3,1,1.0,▲,2.0,2.1
30,2020-04-08,49.0,3,-0.3,▼,1.0,-0.6
31,2020-04-09,53.8,1,4.8,▲,2.0,9.8
32,2020-04-10,55.3,3,1.5,▲,3.0,2.8
33,2020-04-11,55.3,2,0.0,-,3.0,0.0
34,2020-04-12,54.8,3,-0.5,▼,2.0,-0.9
35,2020-04-14,55.8,5,1.0,▲,3.0,1.8
36,2020-04-15,52.0,3,-3.8,▼,2.0,-6.8
37,2020-04-16,53.0,3,1.0,▲,3.0,1.9
38,2020-04-17,53.2,2,0.2,▲,4.0,0.4
39,2020-04-18,52.7,1,-0.5,▼,3.0,-0.9
40,2020-04-19,51.2,3,-1.5,▼,2.0,-2.8
41,2020-04-20,51.8,3,0.6,▲,3.0,1.2
42,2020-04-21,53.3,7,1.5,▲,4.0,2.9
43,2020-04-22,53.6,2,0.3,▲,5.0,0.6
44,2020-04-24,54.6,2,1.0,▲,6.0,1.9
45,2020-04-25,54.1,2,-0.5,▼,5.0,-0.9
46,2020-04-26,55.5,2,1.4,▲,6.0,2.6
47,2020-04-28,53.5,1,-2.0,▼,5.0,-3.6
48,2020-04-29,48.6,1,-4.9,▼,4.0,-9.2
49,2020-04-30,51.5,2,2.9,▲,5.0,6.0
50,2020-05-01,52.5,1,1.0,▲,6.0,1.9
51,2020-05-03,56.5,4,4.0,▲,7.0,7.6
52,2020-05-04,56.0,4,-0.5,▼,6.0,-0.9
53,2020-05-05,61.9,2,5.9,▲,7.0,10.5
54,2020-05-06,60.0,2,-1.9,▼,6.0,-3.1
55,2020-05-08,61.0,2,1.0,▲,7.0,1.7
56,2020-05-10,60.6,1,-0.4,▼,6.0,-0.7
57,2020-05-11,59.1,1,-1.5,▼,5.0,-2.5
58,2020-05-13,59.6,2,0.5,▲,6.0,0.8
59,2020-05-14,60.6,1,1.0,▲,7.0,1.7
60,2020-05-15,59.8,1,-0.8,▼,6.0,-1.3
61,2020-05-16,58.4,1,-1.4,▼,5.0,-2.3
62,2020-05-17,60.4,5,2.0,▲,6.0,3.4
63,2020-05-18,60.9,2,0.5,▲,7.0,0.8
64,2020-05-22,55.5,42,-5.4,▼,6.0,-8.9
