,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-02-11,60.5,3,0.0,-,0.0,0.0
1,2020-02-12,59.5,1,-1.0,▼,-1.0,-1.7
2,2020-02-13,56.0,2,-3.5,▼,-2.0,-5.9
3,2020-02-14,58.3,4,2.3,▲,-1.0,4.1
4,2020-02-15,57.3,6,-1.0,▼,-2.0,-1.7
5,2020-02-16,63.3,3,6.0,▲,-1.0,10.5
6,2020-02-17,65.7,2,2.4,▲,0.0,3.8
7,2020-02-18,69.1,2,3.4,▲,1.0,5.2
8,2020-02-19,72.3,1,3.2,▲,2.0,4.6
9,2020-02-20,73.8,2,1.5,▲,3.0,2.1
10,2020-02-22,72.8,2,-1.0,▼,2.0,-1.4
11,2020-02-23,72.4,1,-0.4,▼,1.0,-0.5
12,2020-02-24,68.0,3,-4.4,▼,0.0,-6.1
13,2020-02-25,65.0,3,-3.0,▼,-1.0,-4.4
14,2020-02-26,69.8,1,4.8,▲,0.0,7.4
15,2020-02-27,70.6,3,0.8,▲,1.0,1.1
16,2020-02-28,72.6,2,2.0,▲,2.0,2.8
17,2020-02-29,74.1,1,1.5,▲,3.0,2.1
18,2020-03-01,76.0,4,1.9,▲,4.0,2.6
19,2020-03-02,72.8,1,-3.2,▼,3.0,-4.2
20,2020-03-03,69.5,1,-3.3,▼,2.0,-4.5
21,2020-03-04,66.4,4,-3.1,▼,1.0,-4.5
22,2020-03-05,68.3,4,1.9,▲,2.0,2.9
23,2020-03-06,69.4,1,1.1,▲,3.0,1.6
24,2020-03-07,67.6,4,-1.8,▼,2.0,-2.6
25,2020-03-08,68.6,4,1.0,▲,3.0,1.5
26,2020-03-09,68.7,4,0.1,▲,4.0,0.1
27,2020-03-10,67.8,4,-0.9,▼,3.0,-1.3
28,2020-03-11,68.4,9,0.6,▲,4.0,0.9
29,2020-03-12,68.6,5,0.2,▲,5.0,0.3
30,2020-03-13,71.5,5,2.9,▲,6.0,4.2
31,2020-03-14,70.8,2,-0.7,▼,5.0,-1.0
32,2020-03-15,69.8,1,-1.0,▼,4.0,-1.4
33,2020-03-16,70.8,1,1.0,▲,5.0,1.4
34,2020-03-17,74.3,4,3.5,▲,6.0,4.9
35,2020-03-18,75.2,3,0.9,▲,7.0,1.2
36,2020-03-19,79.5,3,4.3,▲,8.0,5.7
37,2020-03-20,80.9,2,1.4,▲,9.0,1.8
38,2020-03-21,82.7,2,1.8,▲,10.0,2.2
39,2020-03-22,83.1,3,0.4,▲,11.0,0.5
40,2020-03-23,83.9,6,0.8,▲,12.0,1.0
41,2020-03-24,85.2,4,1.3,▲,13.0,1.5
42,2020-03-26,87.5,2,2.3,▲,14.0,2.7
43,2020-03-27,84.1,4,-3.4,▼,13.0,-3.9
44,2020-03-28,82.7,5,-1.4,▼,12.0,-1.7
45,2020-03-29,81.8,4,-0.9,▼,11.0,-1.1
46,2020-03-30,79.9,4,-1.9,▼,10.0,-2.3
47,2020-03-31,77.2,4,-2.7,▼,9.0,-3.4
48,2020-04-01,76.9,8,-0.3,▼,8.0,-0.4
49,2020-04-02,76.5,7,-0.4,▼,7.0,-0.5
50,2020-04-03,76.9,5,0.4,▲,8.0,0.5
51,2020-04-04,74.9,5,-2.0,▼,7.0,-2.6
52,2020-04-05,74.9,2,0.0,-,7.0,0.0
53,2020-04-06,77.2,4,2.3,▲,8.0,3.1
54,2020-04-07,78.6,5,1.4,▲,9.0,1.8
55,2020-04-08,78.5,2,-0.1,▼,8.0,-0.1
56,2020-04-09,81.0,4,2.5,▲,9.0,3.2
57,2020-04-10,81.5,2,0.5,▲,10.0,0.6
58,2020-04-12,84.5,2,3.0,▲,11.0,3.7
59,2020-04-13,86.4,4,1.9,▲,12.0,2.2
60,2020-04-14,88.9,5,2.5,▲,13.0,2.9
61,2020-04-15,90.4,2,1.5,▲,14.0,1.7
62,2020-04-16,91.4,3,1.0,▲,15.0,1.1
63,2020-04-17,88.3,4,-3.1,▼,14.0,-3.4
64,2020-04-18,84.4,2,-3.9,▼,13.0,-4.4
65,2020-04-19,80.5,4,-3.9,▼,12.0,-4.6
66,2020-04-20,78.5,12,-2.0,▼,11.0,-2.5
67,2020-04-21,76.1,6,-2.4,▼,10.0,-3.1
68,2020-04-22,78.2,3,2.1,▲,11.0,2.8
69,2020-04-23,79.7,1,1.5,▲,12.0,1.9
70,2020-04-24,71.4,81,-8.3,▼,11.0,-10.4
71,2020-04-25,62.4,97,-9.0,▼,10.0,-12.6
