,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-03-24,15.2,6,0.0,-,0.0,0.0
1,2020-03-25,15.4,14,0.2,▲,1.0,1.3
2,2020-03-26,16.7,7,1.3,▲,2.0,8.4
3,2020-03-27,17.9,11,1.2,▲,3.0,7.2
4,2020-03-28,18.9,16,1.0,▲,4.0,5.6
5,2020-03-29,21.0,3,2.1,▲,5.0,11.1
6,2020-03-30,22.0,7,1.0,▲,6.0,4.8
7,2020-03-31,22.8,11,0.8,▲,7.0,3.6
8,2020-04-01,23.0,11,0.2,▲,8.0,0.9
9,2020-04-02,23.9,8,0.9,▲,9.0,3.9
10,2020-04-03,23.2,7,-0.7,▼,8.0,-2.9
11,2020-04-04,23.7,11,0.5,▲,9.0,2.2
12,2020-04-05,24.9,15,1.2,▲,10.0,5.1
13,2020-04-06,26.6,8,1.7,▲,11.0,6.8
14,2020-04-07,26.4,19,-0.2,▼,10.0,-0.8
15,2020-04-08,26.7,4,0.3,▲,11.0,1.1
16,2020-04-09,28.0,9,1.3,▲,12.0,4.9
17,2020-04-10,28.9,4,0.9,▲,13.0,3.2
18,2020-04-11,28.8,13,-0.1,▼,12.0,-0.3
19,2020-04-12,28.5,6,-0.3,▼,11.0,-1.0
20,2020-04-13,28.0,18,-0.5,▼,10.0,-1.8
21,2020-04-14,29.0,11,1.0,▲,11.0,3.6
22,2020-04-15,27.0,14,-2.0,▼,10.0,-6.9
23,2020-04-16,27.7,5,0.7,▲,11.0,2.6
24,2020-04-17,28.4,11,0.7,▲,12.0,2.5
25,2020-04-18,30.0,15,1.6,▲,13.0,5.6
26,2020-04-19,29.3,10,-0.7,▼,12.0,-2.3
27,2020-04-20,29.6,11,0.3,▲,13.0,1.0
28,2020-04-21,27.1,14,-2.5,▼,12.0,-8.4
29,2020-04-22,25.6,11,-1.5,▼,11.0,-5.5
30,2020-04-23,23.1,8,-2.5,▼,10.0,-9.8
31,2020-04-24,20.4,5,-2.7,▼,9.0,-11.7
32,2020-04-25,19.2,5,-1.2,▼,8.0,-5.9
33,2020-04-26,17.7,14,-1.5,▼,7.0,-7.8
34,2020-04-27,17.5,11,-0.2,▼,6.0,-1.1
35,2020-04-28,17.0,8,-0.5,▼,5.0,-2.9
36,2020-04-29,19.5,5,2.5,▲,6.0,14.7
37,2020-04-30,20.0,6,0.5,▲,7.0,2.6
38,2020-05-01,21.8,12,1.8,▲,8.0,9.0
39,2020-05-02,22.4,8,0.6,▲,9.0,2.8
40,2020-05-03,23.4,7,1.0,▲,10.0,4.5
41,2020-05-04,21.8,8,-1.6,▼,9.0,-6.8
42,2020-05-05,22.8,5,1.0,▲,10.0,4.6
43,2020-05-06,24.4,9,1.6,▲,11.0,7.0
44,2020-05-07,25.0,8,0.6,▲,12.0,2.5
45,2020-05-08,26.3,10,1.3,▲,13.0,5.2
46,2020-05-09,28.8,5,2.5,▲,14.0,9.5
47,2020-05-10,29.0,14,0.2,▲,15.0,0.7
48,2020-05-11,29.3,5,0.3,▲,16.0,1.0
49,2020-05-12,28.8,9,-0.5,▼,15.0,-1.7
50,2020-05-13,26.2,24,-2.6,▼,14.0,-9.0
51,2020-05-14,22.4,5,-3.8,▼,13.0,-14.5
52,2020-05-15,19.5,6,-2.9,▼,12.0,-12.9
53,2020-05-16,16.3,2,-3.2,▼,11.0,-16.4
54,2020-05-17,14.7,15,-1.6,▼,10.0,-9.8
55,2020-05-18,14.8,11,0.1,▲,11.0,0.7
56,2020-05-19,15.3,9,0.5,▲,12.0,3.4
57,2020-05-20,16.2,13,0.9,▲,13.0,5.9
58,2020-05-21,17.0,9,0.8,▲,14.0,4.9
59,2020-05-22,20.0,4,3.0,▲,15.0,17.6
60,2020-05-23,21.7,9,1.7,▲,16.0,8.5
61,2020-05-24,23.2,10,1.5,▲,17.0,6.9
62,2020-05-25,24.7,5,1.5,▲,18.0,6.5
63,2020-05-26,25.9,6,1.2,▲,19.0,4.9
64,2020-05-27,25.3,11,-0.6,▼,18.0,-2.3
65,2020-05-28,26.3,5,1.0,▲,19.0,4.0
66,2020-05-29,25.8,9,-0.5,▼,18.0,-1.9
67,2020-05-30,27.4,4,1.6,▲,19.0,6.2
68,2020-05-31,29.2,4,1.8,▲,20.0,6.6
69,2020-06-01,30.2,5,1.0,▲,21.0,3.4
70,2020-06-02,28.6,6,-1.6,▼,20.0,-5.3
71,2020-06-03,29.1,7,0.5,▲,21.0,1.7
72,2020-06-04,28.4,8,-0.7,▼,20.0,-2.4
73,2020-06-05,28.0,7,-0.4,▼,19.0,-1.4
74,2020-06-06,26.7,4,-1.3,▼,18.0,-4.6
75,2020-06-07,29.1,8,2.4,▲,19.0,9.0
76,2020-06-08,30.6,3,1.5,▲,20.0,5.2
77,2020-06-09,31.8,3,1.2,▲,21.0,3.9
78,2020-06-10,31.9,7,0.1,▲,22.0,0.3
79,2020-06-11,34.6,3,2.7,▲,23.0,8.5
80,2020-06-12,33.7,6,-0.9,▼,22.0,-2.6
81,2020-06-13,33.8,11,0.1,▲,23.0,0.3
82,2020-06-14,32.5,4,-1.3,▼,22.0,-3.8
83,2020-06-15,32.5,6,0.0,-,22.0,0.0
84,2020-06-16,31.7,2,-0.8,▼,21.0,-2.5
85,2020-06-17,32.1,14,0.4,▲,22.0,1.3
86,2020-06-18,32.2,5,0.1,▲,23.0,0.3
87,2020-06-19,31.5,6,-0.7,▼,22.0,-2.2
88,2020-06-20,31.4,9,-0.1,▼,21.0,-0.3
89,2020-06-21,30.5,7,-0.9,▼,20.0,-2.9
90,2020-06-22,29.2,10,-1.3,▼,19.0,-4.3
91,2020-06-23,27.3,5,-1.9,▼,18.0,-6.5
92,2020-06-24,25.9,5,-1.4,▼,17.0,-5.1
93,2020-06-25,22.5,6,-3.4,▼,16.0,-13.1
94,2020-06-26,20.3,6,-2.2,▼,15.0,-9.8
