,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-02-11,53.2,3,0.0,-,0.0,0.0
1,2020-02-12,53.1,4,-0.1,▼,-1.0,-0.2
2,2020-02-13,53.7,3,0.6,▲,0.0,1.1
3,2020-02-14,51.1,5,-2.6,▼,-1.0,-4.8
4,2020-02-15,47.6,2,-3.5,▼,-2.0,-6.8
5,2020-02-16,46.6,8,-1.0,▼,-3.0,-2.1
6,2020-02-17,45.2,10,-1.4,▼,-4.0,-3.0
7,2020-02-18,45.7,2,0.5,▲,-3.0,1.1
8,2020-02-19,47.7,3,2.0,▲,-2.0,4.4
9,2020-02-20,50.2,9,2.5,▲,-1.0,5.2
10,2020-02-21,51.2,5,1.0,▲,0.0,2.0
11,2020-02-22,51.2,9,0.0,-,0.0,0.0
12,2020-02-23,49.8,2,-1.4,▼,-1.0,-2.7
13,2020-02-24,47.4,3,-2.4,▼,-2.0,-4.8
14,2020-02-25,46.4,9,-1.0,▼,-3.0,-2.1
15,2020-02-26,48.0,5,1.6,▲,-2.0,3.4
16,2020-02-27,48.4,4,0.4,▲,-1.0,0.8
17,2020-02-28,49.4,5,1.0,▲,0.0,2.1
18,2020-02-29,48.4,9,-1.0,▼,-1.0,-2.0
19,2020-03-01,48.9,7,0.5,▲,0.0,1.0
20,2020-03-02,49.4,6,0.5,▲,1.0,1.0
21,2020-03-03,50.5,10,1.1,▲,2.0,2.2
22,2020-03-04,49.5,7,-1.0,▼,1.0,-2.0
23,2020-03-05,51.0,5,1.5,▲,2.0,3.0
24,2020-03-06,50.0,7,-1.0,▼,1.0,-2.0
25,2020-03-07,48.3,7,-1.7,▼,0.0,-3.4
26,2020-03-08,47.5,8,-0.8,▼,-1.0,-1.7
27,2020-03-09,50.5,4,3.0,▲,0.0,6.3
28,2020-03-10,53.0,5,2.5,▲,1.0,5.0
29,2020-03-11,53.4,3,0.4,▲,2.0,0.8
30,2020-03-12,55.1,1,1.7,▲,3.0,3.2
31,2020-03-13,53.9,6,-1.2,▼,2.0,-2.2
32,2020-03-14,51.3,11,-2.6,▼,1.0,-4.8
33,2020-03-15,49.7,4,-1.6,▼,0.0,-3.1
34,2020-03-16,51.2,5,1.5,▲,1.0,3.0
35,2020-03-17,49.7,9,-1.5,▼,0.0,-2.9
36,2020-03-18,51.7,8,2.0,▲,1.0,4.0
37,2020-03-19,52.7,6,1.0,▲,2.0,1.9
38,2020-03-20,53.3,5,0.6,▲,3.0,1.1
39,2020-03-21,52.2,6,-1.1,▼,2.0,-2.1
40,2020-03-22,53.7,3,1.5,▲,3.0,2.9
41,2020-03-23,53.6,3,-0.1,▼,2.0,-0.2
42,2020-03-24,53.7,6,0.1,▲,3.0,0.2
43,2020-03-25,55.2,1,1.5,▲,4.0,2.8
44,2020-03-26,58.3,4,3.1,▲,5.0,5.6
45,2020-03-27,59.2,3,0.9,▲,6.0,1.5
46,2020-03-28,59.1,5,-0.1,▼,5.0,-0.2
47,2020-03-29,56.2,9,-2.9,▼,4.0,-4.9
48,2020-03-30,55.2,2,-1.0,▼,3.0,-1.8
49,2020-03-31,51.5,4,-3.7,▼,2.0,-6.7
50,2020-04-01,49.6,6,-1.9,▼,1.0,-3.7
51,2020-04-02,47.8,8,-1.8,▼,0.0,-3.6
52,2020-04-03,49.6,3,1.8,▲,1.0,3.8
53,2020-04-04,49.6,4,0.0,-,1.0,0.0
54,2020-04-05,49.8,4,0.2,▲,2.0,0.4
55,2020-04-06,50.8,6,1.0,▲,3.0,2.0
56,2020-04-07,52.3,8,1.5,▲,4.0,3.0
57,2020-04-08,50.4,1,-1.9,▼,3.0,-3.6
58,2020-04-09,50.9,4,0.5,▲,4.0,1.0
59,2020-04-10,52.0,1,1.1,▲,5.0,2.2
60,2020-04-11,52.4,8,0.4,▲,6.0,0.8
61,2020-04-12,50.4,3,-2.0,▼,5.0,-3.8
62,2020-04-13,53.2,12,2.8,▲,6.0,5.6
63,2020-04-14,52.1,7,-1.1,▼,5.0,-2.1
64,2020-04-15,51.0,4,-1.1,▼,4.0,-2.1
65,2020-04-16,50.1,6,-0.9,▼,3.0,-1.8
66,2020-04-17,51.5,5,1.4,▲,4.0,2.8
67,2020-04-18,51.6,2,0.1,▲,5.0,0.2
68,2020-04-19,52.5,6,0.9,▲,6.0,1.7
69,2020-04-20,53.5,3,1.0,▲,7.0,1.9
70,2020-04-21,54.8,3,1.3,▲,8.0,2.4
71,2020-04-22,56.8,5,2.0,▲,9.0,3.6
72,2020-04-23,57.5,2,0.7,▲,10.0,1.2
73,2020-04-24,56.7,4,-0.8,▼,9.0,-1.4
74,2020-04-25,56.2,11,-0.5,▼,8.0,-0.9
75,2020-04-26,55.9,2,-0.3,▼,7.0,-0.5
76,2020-04-27,56.3,4,0.4,▲,8.0,0.7
77,2020-04-28,56.1,4,-0.2,▼,7.0,-0.4
78,2020-04-29,57.4,8,1.3,▲,8.0,2.3
79,2020-04-30,58.5,5,1.1,▲,9.0,1.9
80,2020-05-01,58.0,8,-0.5,▼,8.0,-0.9
81,2020-05-02,56.2,11,-1.8,▼,7.0,-3.1
82,2020-05-03,53.8,9,-2.4,▼,6.0,-4.3
83,2020-05-04,52.0,7,-1.8,▼,5.0,-3.3
84,2020-05-05,51.0,14,-1.0,▼,4.0,-1.9
85,2020-05-06,50.4,3,-0.6,▼,3.0,-1.2
86,2020-05-07,49.8,6,-0.6,▼,2.0,-1.2
87,2020-05-08,48.8,9,-1.0,▼,1.0,-2.0
88,2020-05-09,47.3,8,-1.5,▼,0.0,-3.1
