,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-02-17,,1,0.0,-,0.0,0.0
1,2020-02-19,,1,,▲,1.0,
2,2020-02-21,,1,,▲,2.0,
3,2020-02-24,6.4,5,,▲,3.0,
4,2020-02-27,6.4,1,0.0,-,3.0,0.0
5,2020-03-01,8.6,1,2.2,▲,4.0,34.4
6,2020-03-03,8.8,1,0.2,▲,5.0,2.3
7,2020-03-09,9.8,1,1.0,▲,6.0,11.4
8,2020-03-10,10.3,3,0.5,▲,7.0,5.1
9,2020-03-11,12.3,1,2.0,▲,8.0,19.4
10,2020-03-16,9.3,1,-3.0,▼,7.0,-24.4
11,2020-03-17,10.5,1,1.2,▲,8.0,12.9
12,2020-03-20,8.7,1,-1.8,▼,7.0,-17.1
13,2020-03-22,7.8,1,-0.9,▼,6.0,-10.3
14,2020-04-04,6.8,1,-1.0,▼,5.0,-12.8
15,2020-04-09,7.2,1,0.4,▲,6.0,5.9
16,2020-04-14,6.0,1,-1.2,▼,5.0,-16.7
17,2020-04-19,6.0,1,0.0,-,5.0,0.0
18,2020-04-21,7.0,1,1.0,▲,6.0,16.7
19,2020-04-22,,1,,▲,7.0,
20,2020-04-26,5.6,1,,▲,8.0,
21,2020-04-27,5.5,2,-0.1,▼,7.0,-1.8
22,2020-05-04,6.1,1,0.6,▲,8.0,10.9
