,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-02-11,262.0,4,0.0,-,0.0,0.0
1,2020-02-12,267.5,3,5.5,▲,1.0,2.1
2,2020-02-13,273.0,7,5.5,▲,2.0,2.1
3,2020-02-14,268.0,5,-5.0,▼,1.0,-1.8
4,2020-02-15,271.5,4,3.5,▲,2.0,1.3
5,2020-02-16,282.5,4,11.0,▲,3.0,4.1
6,2020-02-17,278.0,3,-4.5,▼,2.0,-1.6
7,2020-02-18,273.5,8,-4.5,▼,1.0,-1.6
8,2020-02-19,279.5,1,6.0,▲,2.0,2.2
9,2020-02-20,284.5,3,5.0,▲,3.0,1.8
10,2020-02-21,278.5,2,-6.0,▼,2.0,-2.1
11,2020-02-22,285.5,5,7.0,▲,3.0,2.5
12,2020-02-23,285.4,3,-0.1,▼,2.0,-0.0
13,2020-02-24,287.4,2,2.0,▲,3.0,0.7
14,2020-02-25,288.4,5,1.0,▲,4.0,0.3
15,2020-02-26,290.4,1,2.0,▲,5.0,0.7
16,2020-02-27,288.4,3,-2.0,▼,4.0,-0.7
17,2020-02-28,295.4,3,7.0,▲,5.0,2.4
18,2020-02-29,288.4,7,-7.0,▼,4.0,-2.4
19,2020-03-01,287.9,2,-0.5,▼,3.0,-0.2
20,2020-03-02,295.9,5,8.0,▲,4.0,2.8
21,2020-03-03,298.9,4,3.0,▲,5.0,1.0
22,2020-03-04,300.0,1,1.1,▲,6.0,0.4
23,2020-03-05,304.7,2,4.7,▲,7.0,1.6
24,2020-03-06,290.2,6,-14.5,▼,6.0,-4.8
25,2020-03-07,283.2,8,-7.0,▼,5.0,-2.4
26,2020-03-08,288.2,4,5.0,▲,6.0,1.8
27,2020-03-09,283.2,3,-5.0,▼,5.0,-1.7
28,2020-03-10,287.5,3,4.3,▲,6.0,1.5
29,2020-03-11,309.0,1,21.5,▲,7.0,7.5
30,2020-03-12,313.5,3,4.5,▲,8.0,1.5
31,2020-03-13,312.5,3,-1.0,▼,7.0,-0.3
32,2020-03-14,317.0,3,4.5,▲,8.0,1.4
33,2020-03-15,304.0,3,-13.0,▼,7.0,-4.1
34,2020-03-16,292.4,3,-11.6,▼,6.0,-3.8
35,2020-03-17,285.9,5,-6.5,▼,5.0,-2.2
36,2020-03-18,288.9,7,3.0,▲,6.0,1.0
37,2020-03-19,291.4,4,2.5,▲,7.0,0.9
38,2020-03-20,303.4,2,12.0,▲,8.0,4.1
39,2020-03-21,305.9,6,2.5,▲,9.0,0.8
40,2020-03-22,311.9,6,6.0,▲,10.0,2.0
41,2020-03-23,303.4,2,-8.5,▼,9.0,-2.7
42,2020-03-24,291.4,5,-12.0,▼,8.0,-4.0
43,2020-03-25,286.4,2,-5.0,▼,7.0,-1.7
44,2020-03-26,285.5,6,-0.9,▼,6.0,-0.3
45,2020-03-27,288.5,3,3.0,▲,7.0,1.1
46,2020-03-28,295.0,5,6.5,▲,8.0,2.3
47,2020-03-29,306.0,5,11.0,▲,9.0,3.7
48,2020-03-30,316.5,6,10.5,▲,10.0,3.4
49,2020-03-31,324.5,7,8.0,▲,11.0,2.5
50,2020-04-01,325.5,6,1.0,▲,12.0,0.3
51,2020-04-02,329.5,3,4.0,▲,13.0,1.2
52,2020-04-03,337.5,4,8.0,▲,14.0,2.4
53,2020-04-04,335.9,3,-1.6,▼,13.0,-0.5
54,2020-04-05,332.9,3,-3.0,▼,12.0,-0.9
55,2020-04-06,332.8,7,-0.1,▼,11.0,-0.0
56,2020-04-07,329.7,7,-3.1,▼,10.0,-0.9
57,2020-04-08,326.6,5,-3.1,▼,9.0,-0.9
58,2020-04-09,325.3,2,-1.3,▼,8.0,-0.4
59,2020-04-10,325.3,12,0.0,-,8.0,0.0
60,2020-04-11,325.6,4,0.3,▲,9.0,0.1
61,2020-04-12,323.7,4,-1.9,▼,8.0,-0.6
62,2020-04-13,325.8,4,2.1,▲,9.0,0.6
63,2020-04-14,320.7,5,-5.1,▼,8.0,-1.6
64,2020-04-15,323.2,4,2.5,▲,9.0,0.8
65,2020-04-16,322.0,9,-1.2,▼,8.0,-0.4
66,2020-04-17,327.9,4,5.9,▲,9.0,1.8
67,2020-04-18,329.6,3,1.7,▲,10.0,0.5
68,2020-04-19,333.5,6,3.9,▲,11.0,1.2
69,2020-04-20,333.5,3,0.0,-,11.0,0.0
70,2020-04-21,332.5,6,-1.0,▼,10.0,-0.3
71,2020-04-22,322.4,3,-10.1,▼,9.0,-3.0
72,2020-04-23,314.1,5,-8.3,▼,8.0,-2.6
73,2020-04-24,311.7,8,-2.4,▼,7.0,-0.8
74,2020-04-25,307.2,9,-4.5,▼,6.0,-1.4
75,2020-04-26,304.1,10,-3.1,▼,5.0,-1.0
76,2020-04-27,307.3,7,3.2,▲,6.0,1.1
77,2020-04-28,315.9,5,8.6,▲,7.0,2.8
78,2020-04-29,318.8,5,2.9,▲,8.0,0.9
79,2020-04-30,324.6,2,5.8,▲,9.0,1.8
80,2020-05-01,329.7,5,5.1,▲,10.0,1.6
81,2020-05-02,330.7,7,1.0,▲,11.0,0.3
82,2020-05-03,324.7,4,-6.0,▼,10.0,-1.8
83,2020-05-04,323.8,9,-0.9,▼,9.0,-0.3
84,2020-05-05,325.5,5,1.7,▲,10.0,0.5
85,2020-05-06,330.0,2,4.5,▲,11.0,1.4
86,2020-05-07,331.0,4,1.0,▲,12.0,0.3
87,2020-05-08,337.5,5,6.5,▲,13.0,2.0
88,2020-05-09,340.8,9,3.3,▲,14.0,1.0
89,2020-05-10,332.3,9,-8.5,▼,13.0,-2.5
90,2020-05-11,335.8,5,3.5,▲,14.0,1.1
91,2020-05-12,330.8,3,-5.0,▼,13.0,-1.5
92,2020-05-13,322.3,5,-8.5,▼,12.0,-2.6
93,2020-05-14,315.0,8,-7.3,▼,11.0,-2.3
94,2020-05-15,320.0,5,5.0,▲,12.0,1.6
95,2020-05-16,308.5,11,-11.5,▼,11.0,-3.6
96,2020-05-17,319.5,6,11.0,▲,12.0,3.6
97,2020-05-18,324.5,4,5.0,▲,13.0,1.6
98,2020-05-19,333.5,4,9.0,▲,14.0,2.8
99,2020-05-20,329.5,4,-4.0,▼,13.0,-1.2
100,2020-05-21,337.9,8,8.4,▲,14.0,2.5
101,2020-05-22,332.9,8,-5.0,▼,13.0,-1.5
102,2020-05-23,329.4,9,-3.5,▼,12.0,-1.1
103,2020-05-24,325.4,9,-4.0,▼,11.0,-1.2
104,2020-05-25,326.3,5,0.9,▲,12.0,0.3
105,2020-05-26,320.4,1,-5.9,▼,11.0,-1.8
106,2020-05-27,317.9,7,-2.5,▼,10.0,-0.8
107,2020-05-28,317.2,9,-0.7,▼,9.0,-0.2
108,2020-05-29,317.7,3,0.5,▲,10.0,0.2
109,2020-05-30,313.7,5,-4.0,▼,9.0,-1.3
