,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-02-12,,2,0.0,-,0.0,0.0
1,2020-02-16,,1,,▲,1.0,
2,2020-02-17,,1,,▲,2.0,
3,2020-02-21,,1,,▲,3.0,
4,2020-03-01,,1,,▲,4.0,
5,2020-03-17,,1,,▲,5.0,
6,2020-03-17,,1,,▲,6.0,
7,2020-03-18,,1,,▲,7.0,
8,2020-03-23,5.3,2,,▲,8.0,
9,2020-03-27,4.7,1,-0.6,▼,7.0,-11.3
10,2020-04-01,4.3,2,-0.4,▼,6.0,-8.5
11,2020-04-02,3.1,2,-1.2,▼,5.0,-27.9
12,2020-04-06,3.2,2,0.1,▲,6.0,3.2
13,2020-04-07,2.9,1,-0.3,▼,5.0,-9.4
14,2020-04-10,3.3,1,0.4,▲,6.0,13.8
15,2020-04-20,3.2,2,-0.1,▼,5.0,-3.0
16,2020-04-27,15.6,1,12.4,▲,6.0,387.5
17,2020-04-27,3.9,2,-11.7,▼,5.0,-75.0
18,2020-04-28,4.2,1,0.3,▲,6.0,7.7
19,2020-04-30,4.2,1,0.0,-,6.0,0.0
20,2020-05-02,4.0,2,-0.2,▼,5.0,-4.8
