,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-02-11,,1,0.0,-,0.0,0.0
1,2020-02-17,,1,,▲,1.0,
2,2020-02-17,,1,,▲,2.0,
3,2020-02-22,,1,,▲,3.0,
4,2020-02-22,6.8,1,,▲,4.0,
5,2020-02-23,6.6,1,-0.2,▼,3.0,-2.9
6,2020-02-26,6.8,1,0.2,▲,4.0,3.0
7,2020-02-28,6.8,1,0.0,-,4.0,0.0
8,2020-03-01,7.0,1,0.2,▲,5.0,2.9
9,2020-03-02,6.0,1,-1.0,▼,4.0,-14.3
10,2020-03-03,6.0,1,0.0,-,4.0,0.0
11,2020-03-10,7.0,1,1.0,▲,5.0,16.7
12,2020-03-17,8.0,1,1.0,▲,6.0,14.3
13,2020-03-23,8.0,1,0.0,-,6.0,0.0
14,2020-03-30,8.8,3,0.8,▲,7.0,10.0
15,2020-03-31,9.3,3,0.5,▲,8.0,5.7
16,2020-04-01,9.1,3,-0.2,▼,7.0,-2.2
17,2020-04-04,8.9,1,-0.2,▼,6.0,-2.2
18,2020-04-08,8.5,1,-0.4,▼,5.0,-4.5
19,2020-04-09,7.7,1,-0.8,▼,4.0,-9.4
20,2020-04-27,7.8,1,0.1,▲,5.0,1.3
21,2020-05-04,,1,,▲,6.0,
22,2020-05-04,7.6,1,,▲,7.0,
