,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-03-24,7.6,5,0.0,-,0.0,0.0
1,2020-03-25,7.0,1,-0.6,▼,-1.0,-7.9
2,2020-03-26,7.2,6,0.2,▲,0.0,2.9
3,2020-03-27,7.5,3,0.3,▲,1.0,4.2
4,2020-03-28,7.9,7,0.4,▲,2.0,5.3
5,2020-03-29,8.1,5,0.2,▲,3.0,2.5
6,2020-03-30,8.8,3,0.7,▲,4.0,8.6
7,2020-03-31,8.8,7,0.0,-,4.0,0.0
8,2020-04-01,8.7,5,-0.1,▼,3.0,-1.1
9,2020-04-02,8.7,3,0.0,-,3.0,0.0
10,2020-04-03,8.4,3,-0.3,▼,2.0,-3.4
11,2020-04-04,8.3,7,-0.1,▼,1.0,-1.2
12,2020-04-05,8.5,2,0.2,▲,2.0,2.4
13,2020-04-06,8.6,5,0.1,▲,3.0,1.2
14,2020-04-07,8.8,3,0.2,▲,4.0,2.3
15,2020-04-08,8.8,3,0.0,-,4.0,0.0
16,2020-04-09,8.8,3,0.0,-,4.0,0.0
17,2020-04-10,8.3,5,-0.5,▼,3.0,-5.7
18,2020-04-11,8.3,9,0.0,-,3.0,0.0
19,2020-04-12,7.6,5,-0.7,▼,2.0,-8.4
20,2020-04-13,7.5,8,-0.1,▼,1.0,-1.3
21,2020-04-14,7.3,5,-0.2,▼,0.0,-2.7
22,2020-04-15,7.2,4,-0.1,▼,-1.0,-1.4
23,2020-04-16,7.0,4,-0.2,▼,-2.0,-2.8
24,2020-04-17,7.1,5,0.1,▲,-1.0,1.4
25,2020-04-18,7.2,7,0.1,▲,0.0,1.4
26,2020-04-19,6.8,11,-0.4,▼,-1.0,-5.6
27,2020-04-20,7.0,3,0.2,▲,0.0,2.9
28,2020-04-21,7.2,8,0.2,▲,1.0,2.9
29,2020-04-22,7.6,4,0.4,▲,2.0,5.6
30,2020-04-23,7.5,7,-0.1,▼,1.0,-1.3
31,2020-04-24,7.9,7,0.4,▲,2.0,5.3
32,2020-04-25,7.8,5,-0.1,▼,1.0,-1.3
33,2020-04-26,7.4,3,-0.4,▼,0.0,-5.1
34,2020-04-27,7.2,7,-0.2,▼,-1.0,-2.7
35,2020-04-28,7.3,3,0.1,▲,0.0,1.4
36,2020-04-30,7.0,8,-0.3,▼,-1.0,-4.1
37,2020-05-01,7.1,4,0.1,▲,0.0,1.4
38,2020-05-02,7.3,6,0.2,▲,1.0,2.8
39,2020-05-03,7.2,2,-0.1,▼,0.0,-1.4
40,2020-05-04,7.3,2,0.1,▲,1.0,1.4
41,2020-05-05,7.8,1,0.5,▲,2.0,6.8
42,2020-05-06,7.8,3,0.0,-,2.0,0.0
43,2020-05-07,7.7,2,-0.1,▼,1.0,-1.3
44,2020-05-08,7.8,6,0.1,▲,2.0,1.3
45,2020-05-09,7.7,5,-0.1,▼,1.0,-1.3
46,2020-05-10,7.3,4,-0.4,▼,0.0,-5.2
47,2020-05-11,7.4,7,0.1,▲,1.0,1.4
48,2020-05-12,7.3,7,-0.1,▼,0.0,-1.4
49,2020-05-13,7.2,7,-0.1,▼,-1.0,-1.4
50,2020-05-14,7.3,3,0.1,▲,0.0,1.4
51,2020-05-15,7.4,4,0.1,▲,1.0,1.4
52,2020-05-16,7.4,4,0.0,-,1.0,0.0
53,2020-05-17,7.7,7,0.3,▲,2.0,4.1
54,2020-05-18,7.7,2,0.0,-,2.0,0.0
55,2020-05-19,7.4,6,-0.3,▼,1.0,-3.9
56,2020-05-20,7.1,7,-0.3,▼,0.0,-4.1
57,2020-05-21,7.0,9,-0.1,▼,-1.0,-1.4
58,2020-05-22,7.0,2,0.0,-,-1.0,0.0
59,2020-05-23,7.0,2,0.0,-,-1.0,0.0
60,2020-05-24,7.1,4,0.1,▲,0.0,1.4
61,2020-05-25,7.5,5,0.4,▲,1.0,5.6
62,2020-05-27,7.4,1,-0.1,▼,0.0,-1.3
63,2020-05-28,7.0,1,-0.4,▼,-1.0,-5.4
64,2020-05-29,7.2,4,0.2,▲,0.0,2.9
65,2020-05-30,7.2,3,0.0,-,0.0,0.0
66,2020-05-31,7.0,3,-0.2,▼,-1.0,-2.8
67,2020-06-01,7.1,5,0.1,▲,0.0,1.4
68,2020-06-02,7.3,3,0.2,▲,1.0,2.8
69,2020-06-03,7.3,1,0.0,-,1.0,0.0
70,2020-06-04,7.3,1,0.0,-,1.0,0.0
71,2020-06-05,7.4,3,0.1,▲,2.0,1.4
72,2020-06-06,7.2,3,-0.2,▼,1.0,-2.7
73,2020-06-07,7.2,2,0.0,-,1.0,0.0
74,2020-06-08,7.1,3,-0.1,▼,0.0,-1.4
75,2020-06-09,7.2,3,0.1,▲,1.0,1.4
76,2020-06-10,7.0,3,-0.2,▼,0.0,-2.8
77,2020-06-11,7.3,3,0.3,▲,1.0,4.3
78,2020-06-12,7.4,2,0.1,▲,2.0,1.4
79,2020-06-13,7.2,6,-0.2,▼,1.0,-2.7
80,2020-06-14,6.9,1,-0.3,▼,0.0,-4.2
81,2020-06-15,7.1,3,0.2,▲,1.0,2.9
82,2020-06-16,7.1,6,0.0,-,1.0,0.0
83,2020-06-17,7.3,6,0.2,▲,2.0,2.8
84,2020-06-18,7.5,4,0.2,▲,3.0,2.7
85,2020-06-19,7.6,10,0.1,▲,4.0,1.3
86,2020-06-20,7.6,7,0.0,-,4.0,0.0
